"Data Source Retrieval Date","Data Release Version Date","Data Release Description and Version Number","Study Reference Number","Study Name","Location or Station ID","Job Task or Place","Additional Exposure Info","Interpretive Sample ID","Analytical Sample ID","Laboratory Sample ID","Sample Date","Pump Configuration","Pre-Calibration Flow Rate","Post-Calibration Flow Rate","Flow Rate Unit","Pump Period","Sample Period","Period Unit","Pump ID","Dry Calibrator Serial No","Sample Type","Field Matrix","Field Sample Material","Chemical Name","Chemical Code","Chemical Type","Concentration","Unit","Qualifiers","Validation Level","Nondetect Flag","Analytical Method","Date Analyzed","Lab","Sample Comment","Method of Decontamination","Cleaning Product","Cleaning Product Other Description","Surface Area Covered","Respirator Half","Respirator Full","Respirator SCBA","Respirator Airline","Respirator Mask","Respirator None","Respirator Other Description","Cartridge p100","Cartridge ov","Cartridge Other","Cartridge Other Description","Hands Cotton","Hands Leather","Hands Abrasion","Hands Nitrile","Hands Nitrile Type","Hands PVC","Hands PVC Type","Hands Other","Hands Other Description","Hands None","Feet Steel","Feet Leather","Feet Rubber","Feet Covers","Feet None","Feet Other","Feet Other Description","Hearing Plugs","Hearing Plugs Type","Hearing Muffs","Hearing Muffs_type","Hearing None","Hearing Other","Hearing Other Description","Eyes Glasses","Eyes Goggles","Eyes Shield","Eyes None","Eyes Other","Eyes Other Description","Head Hat","Body Frc","Body Apron","Body Sleeves","Body Pants","Body None","Body Visible","Barrier Suit","Body Impervious Suit","Body Waders","Body Other","Body Other Type"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Al/Patriot Environmental Decon","Boom Decon","","543218","543218","","2010-09-11","tp","1607","1400","mL/min","484","484","min","691634","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.14","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (<100psi)","Other","Limonene","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","Y","","N","","N","Y","N","Y","Y","N","N","","Y","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore AL/Patriot Environmental Decon","Non-Vessel Decon","burm decon","543133","543133","","2010-09-15","tp","2002","1943","mL/min","","","min","868884","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.52","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Accell","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","Y","","N","","N","Y","N","Y","Y","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore AL/Patriot Environmental Decon","Non-Vessel Decon","Watching","546375","546375","","2010-09-15","cyclone","1607","1594","mL/min","525","525","min","644321","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Not Specified","Other","Accell","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","Y","","N","","N","Y","N","Y","Y","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Boom Decon","","543092","543092","","2010-10-16","tp","2000.8000489999999","1997.0999999999999","mL/min","270","270","min","868884","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.42","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Accel","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","Y","3M Polyurethane","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Boom Decon","","550948","550948","","2010-10-19","tp","2014.900024","1939.5","mL/min","460","460","min","868884","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.24","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Accel d-limonene","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","NDEX 7005PFL","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Boom Decon","","550954","550954","","2010-10-20","tp","2002.900024","1995.0999999999999","mL/min","480","480","min","868884","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.15","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Accel d-limonene","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","NDEX 7005PFL","N","","N","","N","Y","N","Y","N","N","N","","Y","3m polyurethane","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Boom Decon","","551835","551835","","2010-10-20","cyclone","1612.4000000000001","1594.0999999999999","mL/min","480","480","min","644321","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Accel d-limonene","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","NDEX 7005PFL","N","","N","","N","Y","N","Y","N","N","N","","Y","3M polyurethane","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Boom Decon","","551837","551837","","2010-10-19","cyclone","1610.4000000000001","1572.8","mL/min","460","460","min","644321","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.18","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","NDEX 7005PFL","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Boom Decon","","551859","551859","","2010-10-16","cyclone","1603.5","1604.5","mL/min","270","270","min","644321","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.23","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Accel","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","Y","3M Polyurethane","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Equipment Decon","","543091","543091","","2010-10-10","tp","2016","2008.4000000000001","mL/min","468","468","min","868884","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","D-limonene","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","N","","Y","","N","","N","Y","N","Y","N","N","N","","Y","Neoprene","N","","N","N","","N","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Equipment Decon","","543103","543103","","2010-10-17","tp","2002.3000489999999","1969.5","mL/min","480","480","min","868884","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.54","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Accel","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Equipment Decon","","543109","543109","","2010-10-15","tp","2018.900024","2051","mL/min","480","480","min","868884","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.21","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (<100psi)","Other","detergent (containing d-limonene)","75% to 100%","N","Y","N","N","N","N","","N","Y","N","","N","N","N","N","","Y","","N","","N","Y","N","Y","N","N","N","","Y","Neoprene","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Equipment Decon","","546205","546205","","2010-10-18","tp","2009","2006","mL/min","240","240","min","868884","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.63","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Accel & d-limonene","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","NDEX 7005PFL","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Equipment Decon","","546303","546303","","2010-10-17","cyclone","1611.3","1579.5999999999999","mL/min","480","480","min","644321","199607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.28","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Accel","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Equipment Decon","","546363","546363","","2010-10-19","cyclone","1604.9000000000001","1609.2","mL/min","240","240","min","664321","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.32","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Accel","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","NDEX 7005PFL","N","","N","","N","Y","N","N","N","N","N","","Y","3M Polyurethane","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Equipment Decon","","551852","551852","","2010-10-15","cyclone","1605.8","1615.2","mL/min","480","480","min","644321","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (<100psi)","Other","detergent (containing d-limonene)","75% to 100%","N","Y","N","N","N","N","","N","Y","N","","N","N","N","N","","Y","","N","","N","Y","N","Y","N","N","N","","Y","neoprene","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Equipment Decon","","551858","551858","","2010-10-10","cyclone","1626","1616","mL/min","470","470","min","644321","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.22","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","D-limonene","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","N","","Y","","N","","N","Y","N","Y","N","N","N","","Y","Neoprene","N","","N","N","","N","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Non-Vessel Decon","Pit #5 spill cleanup","543086","543086","","2010-10-11","tp","2017.400024","1990.3","mL/min","370","440","min","868884","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","2.8","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Accell detergent (containing d-limonene(","50% to 74%","N","N","N","N","Y","N","","N","N","N","","N","N","N","N","","Y","","N","","N","Y","N","Y","N","N","N","","Y","neoprene","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Non-Vessel Decon","Pit #5 spill cleanup","551857","551857","","2010-10-11","cyclone","1620","1627","mL/min","440","440","min","644321","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.25","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Accell detergent (containing d-limonene)","50% to 74%","N","N","N","N","Y","N","","N","N","N","","N","N","N","N","","Y","","N","","N","Y","N","Y","N","N","N","","Y","neoprene","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Non-Vessel Decon","Pit Demobilisation","546230","546230","","2010-10-23","tp","2016","1961.8","mL/min","450","450","min","868884","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Hand Scrubbing","Not Specified","","<10%","N","N","N","N","Y","N","","N","N","N","","N","N","N","Y","NDEX-750PFL (layer 1)","Y","Rubber generic (layer 2)","N","","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","N","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Decon","Non-Vessel Decon","Pit demobilisation","551842","551842","","2010-10-23","cyclone","1612.7","1602.4000000000001","mL/min","450","450","min","644321","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.14","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Hand Scrubbing","Not Specified","","<10%","N","N","N","N","Y","N","","N","N","N","","N","N","N","Y","NDEX-750PFL (layer 1)","Y","Rubber generic (layer 2)","N","","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","N","N","Y","N","N","","Y","N","N","N","N","N","Y","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Patriot Decon","Boom Decon","","535970","535970","","2010-08-04","tp","1871","1853","mL/min","536","536","min","592694","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.15","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Simple Green","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","Y","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Patriot Decon","Boom Decon","","536632","536632","","2010-08-04","tp","1976","2038","mL/min","552","552","min","592694","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.49","MG/M3","J","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Simple Green","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","Y","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Patriot Decon","Detailed Vessel Decon","","536678","536678","","2010-08-03","tp","1.9939999580000001","2.0169999999999999","L/min","334","334","min","691634","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.15","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (<100psi) and Hand Scrubbing","Other","Axcel Cleaner and Water","Not Specified","Y","N","N","N","N","N","","N","Y","N","","N","N","N","Y","","N","","N","","N","Y","N","N","N","N","N","","Y","Inserted","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Patriot Decon","Detailed Vessel Decon","","536715","536715","","2010-08-03","tp","1904","1850","mL/min","470","470","min","592694","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Axcel Cleaner and Water","25% to 49%","Y","N","N","N","N","N","","N","Y","N","","N","N","N","Y","","Y","","N","","N","Y","N","Y","Y","N","N","","Y","","N","","N","N","","N","N","N","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore Patriot Decon","Equipment Decon","","535971","535971","","2010-08-03","tp","2030","1947","mL/min","480","480","min","691634","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.1","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Simple Green","25% to 49%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","Y","N","N","","N","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
